mapID,value,label,graph
e6991,Gram-negative,Concept Entity,character
e6992,肺部疾病,Concept Entity,character
e6993,福州,Concept Entity,character
e6994,中国福建，贵州、云南和四川、朝鲜、韩国等地区,Concept Entity,character
e6995,Internal,Concept Entity,character
e6996,致病性强,Concept Entity,character
e6997,单个细胞,Concept Entity,character
e6998,消化道呼吸道、皮肤损伤和眼结膜,Concept Entity,character
e6999,详见说明书,Concept Entity,character
e7000,反硝化,Concept Entity,character
e7001,葛兰素,Concept Entity,character
e7002,生存、模拟经营、枪战等,Concept Entity,character
e7003,空气过滤,Concept Entity,character
e7004,干酵母、食母生。,Concept Entity,character
e7005,弯曲菌属,Concept Entity,character
e7006,Rh血型系统，其中含有6种抗原,Concept Entity,character
e7007,978-7-122-12258-2,Concept Entity,character
e7008,激活,Concept Entity,character
e7009,革兰氏阴性杆菌,Concept Entity,character
e7010,甲状腺双侧对称性、弥漫性肿大，隐痛；乏力,Concept Entity,character
e7011,由伤寒沙门菌引起,Concept Entity,character
e7012,电子邮件病毒,Concept Entity,character
e7013,生物危害,Concept Entity,character
e7014,生物固氮、非生物固氮,Concept Entity,character
e7015,lymphoid,Concept Entity,character
e7016,保证了人体生命活动的正常进行,Concept Entity,character
e7017,相似的小结构域组成的多肽分子,Concept Entity,character
e7018,张仲景,Concept Entity,character
e7019,Sabouraud medium,Concept Entity,character
e7020,头孢噻肟,Concept Entity,character
e7021,竹荪(zhu,Concept Entity,character
e7022,新生儿，婴儿,Concept Entity,character
e7023,Huà,Concept Entity,character
e7024,沼气发酵,Concept Entity,character
e7025,对氨基苯甲酰基2,Concept Entity,character
e7026,舌苔,Concept Entity,character
e7027,易容于水,Concept Entity,character
e7028,厌氧,Concept Entity,character
e7029,上臂外侧三角肌肌内注射,Concept Entity,character
e7030,增强免疫力、提升智力,Concept Entity,character
e7031,正黏液病毒科（Orthomyxoviridae）,Concept Entity,character
e7032,bacillary,Concept Entity,character
e7033,黄豆，纳豆菌,Concept Entity,character
e7034,盘尼西林、青霉素钠、苄青霉素钠,Concept Entity,character
e7035,传染病报告卡,Concept Entity,character
e7036,基内菌丝、基质菌丝、一级菌丝,Concept Entity,character
e7037,菌索,Concept Entity,character
e7038,奈瑟菌科,Concept Entity,character
e7039,50,Concept Entity,character
e7040,λ噬菌体DNA基因复制等,Concept Entity,character
e7041,cytochrome,Concept Entity,character
e7042,腔口,Concept Entity,character
e7043,Vyrus,Concept Entity,character
e7044,self-replication,Concept Entity,character
e7045,甲烷叶菌属,Concept Entity,character
e7046,植物病理学,Concept Entity,character
e7047,莎草科,Concept Entity,character
e7048,（inoculate/vaccinate）,Concept Entity,character
e7049,蜂窝组织炎,Concept Entity,character
e7050,酵素菌,Concept Entity,character
e7051,毒理学,Concept Entity,character
e7052,Resistibility,Concept Entity,character
e7053,西尼罗热,Concept Entity,character
e7054,青少年,Concept Entity,character
e7055,被欧洲人誉为「餐桌上的钻石」,Concept Entity,character
e7056,军团菌肺炎,Concept Entity,character
e7057,法国微生物学家巴斯德,Concept Entity,character
e7058,水浴锅,Concept Entity,character
e7059,分类学,Concept Entity,character
e7060,常用的灭菌方法,Concept Entity,character
e7061,ureaplasmaurealyticum,Concept Entity,character
e7062,药物过敏反应,Concept Entity,character
e7063,C7H5NaO2,Concept Entity,character
e7064,第二生化武器研究所,Concept Entity,character
e7065,无损于体内的成虫,Concept Entity,character
e7066,epididymitis,Concept Entity,character
e7067,北极至热带的多林地带,Concept Entity,character
e7068,Chytridiomycota,Concept Entity,character
e7069,74610-55-2,Concept Entity,character
e7070,局部红斑、水肿、疼痛,Concept Entity,character
e7071,寒战和高热，肝区疼痛，乏力、食欲减退、恶心和呕吐等,Concept Entity,character
e7072,pathogenic,Concept Entity,character
e7073,普通型适合细胞和组织的悬浮培养,Concept Entity,character
e7074,精神心理科,Concept Entity,character
e7075,甘、淡、平、无毒,Concept Entity,character
e7076,台州路桥机场,Concept Entity,character
e7077,肿瘤免疫,Concept Entity,character
e7078,牙龈炎,Concept Entity,character
e7079,木材腐朽的大型真菌都属于此纲,Concept Entity,character
e7080,Deficiency,Concept Entity,character
e7081,肝脏疾病,Concept Entity,character
e7082,佳能、夏普、索尼、JVC,Concept Entity,character
e7083,哺乳动物IgG的Fc段结合,Concept Entity,character
e7084,火绒草亚组,Concept Entity,character
e7085,《隋书·经籍志》,Concept Entity,character
e7086,面部T区呈油性，其余部位呈干性,Concept Entity,character
e7087,呈白色结晶状,Concept Entity,character
e7088,梗阻、细菌感染等所致,Concept Entity,character
e7089,转基因食物,Concept Entity,character
e7090,二聚体等,Concept Entity,character
e7091,vertical,Concept Entity,character
e7092,TP,Concept Entity,character
e7093,病毒基因组,Concept Entity,character
e7094,人，动物,Concept Entity,character
e7095,增强人体免疫功能,Concept Entity,character
e7096,细菌性食物中毒,Concept Entity,character
e7097,一种防御机制,Concept Entity,character
e7098,T细胞亚群,Concept Entity,character
e7099,抗原呈递细胞,Concept Entity,character
e7100,粪便污染土壤，经伤口感染,Concept Entity,character
e7101,adverse,Concept Entity,character
e7102,德克斯氏菌属,Concept Entity,character
e7103,88.11,Concept Entity,character
e7104,感染能力低下，易反复发生严重感染、临床表现和病理变化多种多样,Concept Entity,character
e7105,长杆状，丝状,Concept Entity,character
e7106,鱼类成熟精子,Concept Entity,character
e7107,发热、盆腔区疼痛、白带多、月经多、痛经等,Concept Entity,character
e7108,效价,Concept Entity,character
e7109,以完整的病原体作为抗原,Concept Entity,character
e7110,多克隆抗体,Concept Entity,character
e7111,肠炎、肾盂肾炎、肛周肿瘤,Concept Entity,character
e7112,生物产生的直接或者间接危害,Concept Entity,character
e7113,链球菌感染,Concept Entity,character
e7114,发热、多汗、，乏力、血沉增快，,Concept Entity,character
e7115,532-32-1,Concept Entity,character
e7116,中国人民解放军农牧大学,Concept Entity,character
e7117,幽门螺杆菌,Concept Entity,character
e7118,出血性败血症,Concept Entity,character
e7119,Pasteurella,Concept Entity,character
e7120,转氨酶,Concept Entity,character
e7121,1972年,Concept Entity,character
e7122,骨膜炎,Concept Entity,character
e7123,新概念武器,Concept Entity,character
e7124,catalase,Concept Entity,character
e7125,鳖族,Concept Entity,character
e7126,多年拟层孔菌,Concept Entity,character
e7127,球壳菌目,Concept Entity,character
e7128,假病毒,Concept Entity,character
e7129,钩端螺旋体病,Concept Entity,character
e7130,严紧型和松弛型,Concept Entity,character
e7131,杀毒引擎,Concept Entity,character
e7132,SRV,Concept Entity,character
e7133,持续性感染,Concept Entity,character
e7134,传播方式,Concept Entity,character
e7135,二分裂,Concept Entity,character
e7136,空调综合征,Concept Entity,character
e7137,饮食不洁的人群,Concept Entity,character
e7138,发热、头痛、呕吐、食欲减退、精神差等,Concept Entity,character
e7139,半总统共和制,Concept Entity,character
e7140,伊红,Concept Entity,character
e7141,粳米(100克),Concept Entity,character
e7142,肠杆菌科（Enterobacteriaceae）,Concept Entity,character
e7143,Frying,Concept Entity,character
e7144,路易斯·巴斯德,Concept Entity,character
e7145,0．1克,Concept Entity,character
e7146,《温疫论》,Concept Entity,character
e7147,147.79000,Concept Entity,character
e7148,水处理,Concept Entity,character
e7149,怀孕期,Concept Entity,character
e7150,抗病毒、抗肿瘤等,Concept Entity,character
e7151,微生物检测、细胞微生物,Concept Entity,character
e7152,长期大量服用引起库欣式综合征,Concept Entity,character
e7153,活菌计数法,Concept Entity,character
e7154,有益菌,Concept Entity,character
e7155,子实体,Concept Entity,character
e7156,在RNA指导的下合成RNA分子,Concept Entity,character
e7157,无荚膜、无芽孢、无鞭毛,Concept Entity,character
e7158,生殖健康,Concept Entity,character
e7159,学说,Concept Entity,character
e7160,尿路感染、皮肤软组织感染等,Concept Entity,character
e7161,6155-35-7,Concept Entity,character
e7162,151.25,Concept Entity,character
e7163,由刚地弓形虫感染所引起,Concept Entity,character
e7164,阴沟肠杆菌,Concept Entity,character
e7165,是A组链球菌感染所致,Concept Entity,character
e7166,侵犯中枢神经系统，损害脊髓前角运动神经细胞,Concept Entity,character
e7167,多恩,Concept Entity,character
e7168,银耳,Concept Entity,character
e7169,1990年,Concept Entity,character
e7170,菌群失衡,Concept Entity,character
e7171,借伸长的性菌毛进行接合,Concept Entity,character
e7172,肾结核,Concept Entity,character
e7173,无人机,Concept Entity,character
e7174,上海、安徽,Concept Entity,character
e7175,树花属,Concept Entity,character
e7176,9001-37-0,Concept Entity,character
e7177,皮肤局限性或弥漫性皮色改变，不隆起也不凹陷,Concept Entity,character
e7178,用作萃取剂、脱钙剂、酯类合成等,Concept Entity,character
e7179,化工单元过程,Concept Entity,character
e7180,复合型水解酶,Concept Entity,character
e7181,四年,Concept Entity,character
e7182,200-096-6,Concept Entity,character
e7183,固体发酵,Concept Entity,character
e7184,可致败血症,Concept Entity,character
e7185,骨科,Concept Entity,character
e7186,多显黄色；多为结晶性固体，少数为无定型粉末,Concept Entity,character
e7187,尿道炎或前列腺炎蔓延所致,Concept Entity,character
e7188,Rhodocyclus,Concept Entity,character
e7189,NPN,Concept Entity,character
e7190,深海的火山口、陆地的热泉以及盐碱湖,Concept Entity,character
e7191,520.58,Concept Entity,character
e7192,引起人体产生抗体的物质,Concept Entity,character
e7193,夏季,Concept Entity,character
e7194,免疫失调,Concept Entity,character
e7195,0.4～0.8μm,Concept Entity,character
e7196,雌雄两性的区别,Concept Entity,character
e7197,加快反应速率,Concept Entity,character
e7198,褐腐菌、白腐菌、软腐菌,Concept Entity,character
e7199,妊娠合并淋病,Concept Entity,character
e7200,250～450nm,Concept Entity,character
e7201,寄生虫,Concept Entity,character
e7202,荚膜和微荚膜,Concept Entity,character
e7203,主要分布于云南,Concept Entity,character
e7204,弯曲线状,Concept Entity,character
e7205,有氧无氧均可,Concept Entity,character
e7206,不可见光,Concept Entity,character
e7207,安全的等级,Concept Entity,character
e7208,酸、碱、氧化剂，铜、镉、汞、砷等化合物，苯、二氯乙烷、乙二醇等有机毒物,Concept Entity,character
e7209,脉浮，头项强痛而恶寒。呕逆，阴阳俱紧。,Concept Entity,character
e7210,对青霉素不敏感,Concept Entity,character
e7211,猪传染性脑脊髓炎,Concept Entity,character
e7212,口服、针剂,Concept Entity,character
e7213,323.14,Concept Entity,character
e7214,副霍乱,Concept Entity,character
e7215,biliary,Concept Entity,character
e7216,免疫网络,Concept Entity,character
e7217,激活蛋白,Concept Entity,character
e7218,1.757g/cm3,Concept Entity,character
e7219,固氮作用,Concept Entity,character
e7220,内生孢子,Concept Entity,character
e7221,脊髓灰质炎,Concept Entity,character
e7222,伴有恶心、呕吐、头痛、发热,Concept Entity,character
e7223,德国,Concept Entity,character
e7224,肝脾肿大，持续性黄疸，皮肤瘀点，小头畸形，脉络膜视网膜炎，智力低下和运动障碍等,Concept Entity,character
e7225,生存游戏,Concept Entity,character
e7226,叶明,Concept Entity,character
e7227,流行性脑脊髓膜炎（简称流脑）的病原菌,Concept Entity,character
e7228,飞沫、分泌物等,Concept Entity,character
e7229,头孢,Concept Entity,character
e7230,性爱,Concept Entity,character
e7231,Ustilaginomycetes,Concept Entity,character
e7232,不孕,Concept Entity,character
e7233,tumor,Concept Entity,character
e7234,生后6个月开始合成,Concept Entity,character
e7235,耐药菌株,Concept Entity,character
e7236,减少异源抗体对机体的免疫副反应,Concept Entity,character
e7237,疾病定义、病因、症状、征候等,Concept Entity,character
e7238,致癌物质,Concept Entity,character
e7239,1965（2019年8月21日）,Concept Entity,character
e7240,头痛、过敏、复视、表情不自然,Concept Entity,character
e7241,咸鱼等,Concept Entity,character
e7242,脱铁杆菌门,Concept Entity,character
e7243,子宫内膜炎,Concept Entity,character
e7244,活细胞,Concept Entity,character
e7245,管理办法,Concept Entity,character
e7246,胃炎,Concept Entity,character
e7247,pandemic,Concept Entity,character
e7248,过敏性鼻炎,Concept Entity,character
e7249,细菌耐药性,Concept Entity,character
e7250,在10~400nm的范围,Concept Entity,character
e7251,蛋白胨，牛肉膏，琼脂,Concept Entity,character
e7252,一般分为有机、无机及天然三种,Concept Entity,character
e7253,T细胞,Concept Entity,character
e7254,21nm-60nm,Concept Entity,character
e7255,广泛应用于食品、饲料、医药等行业,Concept Entity,character
e7256,细菌，真菌感染，药物过敏,Concept Entity,character
e7257,流感病毒被膜上,Concept Entity,character
e7258,xi,Concept Entity,character
e7259,感冒（病症）,Concept Entity,character
e7260,1990年10月17日,Concept Entity,character
e7261,食品和医学领域,Concept Entity,character
e7262,克雷伯氏菌属,Concept Entity,character
e7263,Fungal,Concept Entity,character
e7264,噬菌体的衍生物、动植物病毒,Concept Entity,character
e7265,herd,Concept Entity,character
e7266,“聚并”理论,Concept Entity,character
e7267,KH2PO4,Concept Entity,character
e7268,防治,Concept Entity,character
e7269,9003-99-0,Concept Entity,character
e7270,alduronic,Concept Entity,character
e7271,不溶于水,Concept Entity,character
e7272,放线菌亚纲,Concept Entity,character
e7273,人类血型系统,Concept Entity,character
e7274,下腹部两侧剧烈疼痛，白带增多或有阴道不规则出血,Concept Entity,character
e7275,棉子糖,Concept Entity,character
e7276,中国咸豆豉,Concept Entity,character
e7277,250℃,Concept Entity,character
e7278,抗肿瘤、抗炎、抗病毒、降血糖等,Concept Entity,character
e7279,Lobeline,Concept Entity,character
e7280,bronchitis,Concept Entity,character
e7281,所有,Concept Entity,character
e7282,对维持肠道内菌群平衡等有益,Concept Entity,character
e7283,median,Concept Entity,character
e7284,免疫凝集实验,Concept Entity,character
e7285,不溶,Concept Entity,character
e7286,古典生物型和埃尔托生物型,Concept Entity,character
e7287,间日疟和卵形疟,Concept Entity,character
e7288,152-156 °C,Concept Entity,character
e7289,钩端螺旋体疫苗,Concept Entity,character
e7290,母婴传播、婴儿期感染、抵抗力较弱的被感染者、慢性乙肝转化而成,Concept Entity,character
e7291,四环素类抗生素,Concept Entity,character
e7292,N-乙酰半胱氨酸,Concept Entity,character
e7293,里亚尔（药品名）,Concept Entity,character
e7294,Myxomycetes,Concept Entity,character
e7295,582.58,Concept Entity,character
e7296,鼠疫杆菌,Concept Entity,character
e7297,6号染色体上,Concept Entity,character
e7298,琥珀酸、乳酸、甲酸、乙醇,Concept Entity,character
e7299,出血热,Concept Entity,character
e7300,抑菌圈,Concept Entity,character
e7301,Russian,Concept Entity,character
e7302,口服：1g～4g/次，3次/日，嚼碎服,Concept Entity,character
e7303,田志刚（中国科技大学教授、中国工程院院士）,Concept Entity,character
e7304,1901年,Concept Entity,character
e7305,细菌、病毒和寄生虫等,Concept Entity,character
e7306,皮肤癣菌病,Concept Entity,character
e7307,感染是引起本病的最常见原因,Concept Entity,character
e7308,氨基糖苷类,Concept Entity,character
e7309,对植物的生长发育起着重要的作用,Concept Entity,character
e7310,Biologists,Concept Entity,character
e7311,20～25岁青年，女性多见,Concept Entity,character
e7312,苏云金杆菌,Concept Entity,character
e7313,疼痛，水肿,Concept Entity,character
e7314,润肠通便，补脑益智,Concept Entity,character
e7315,获得性免疫缺陷综合征,Concept Entity,character
e7316,肠杆菌科,Concept Entity,character
e7317,选择性培养基,Concept Entity,character
e7318,20～40岁男性,Concept Entity,character
e7319,北宋,Concept Entity,character
e7320,猴头菇,Concept Entity,character
e7321,500种,Concept Entity,character
e7322,肠杆菌目Enterobacteriales,Concept Entity,character
e7323,肠杆菌目,Concept Entity,character
e7324,细菌的运动器官,Concept Entity,character
e7325,固体发酵和液体发酵,Concept Entity,character
e7326,Lasiosphaera,Concept Entity,character
e7327,子囊孢子,Concept Entity,character
e7328,四环素,Concept Entity,character
e7329,脊椎动物亚门 Vertebrata,Concept Entity,character
e7330,农业部畜禽传染病重点开放实验室主任,Concept Entity,character
e7331,肠道致细胞病变人孤儿病毒,Concept Entity,character
e7332,pulmonarymacrophage,Concept Entity,character
e7333,北京国浩高科羊痘灵,Concept Entity,character
e7334,Erysipelas,Concept Entity,character
e7335,参与集体免疫活动,Concept Entity,character
e7336,B1、B2、B2a、G1、G2、G2a、M1、M2、P,Concept Entity,character
e7337,病毒、细菌、过敏反应、灰尘、烟、废气等所致,Concept Entity,character
e7338,23价肺炎球菌多糖疫苗,Concept Entity,character
e7339,病原体被消灭或排出体外,Concept Entity,character
e7340,腮腺炎,Concept Entity,character
e7341,抗体依赖性和非抗体依赖性两类,Concept Entity,character
e7342,virusoids,Concept Entity,character
e7343,产生在子囊菌子囊内的孢子,Concept Entity,character
e7344,植物组织培养,Concept Entity,character
e7345,鉴定宿主植物生长点的基因,Concept Entity,character
e7346,Prokaryotes,Concept Entity,character
e7347,侧耳,Concept Entity,character
e7348,烟草花叶病等的病原体,Concept Entity,character
e7349,为微生物的正常生长提供物质,Concept Entity,character
e7350,staphylococcia,Concept Entity,character
e7351,达原饮,Concept Entity,character
e7352,革兰氏阳性菌、厌氧菌、衣原体和支原体,Concept Entity,character
e7353,3512.8°C,Concept Entity,character
e7354,基本科学指标数据库,Concept Entity,character
e7355,腹泻时排便次数增加，性状改变，总量增加,Concept Entity,character
e7356,头孢菌素类抗生素,Concept Entity,character
e7357,73-03-0,Concept Entity,character
e7358,约700,Concept Entity,character
e7359,Linn.，1753,Concept Entity,character
e7360,麻花、炸薯条,Concept Entity,character
e7361,鳖酸,Concept Entity,character
e7362,双子叶植物纲,Concept Entity,character
e7363,African,Concept Entity,character
e7364,葡萄球菌A蛋白,Concept Entity,character
e7365,simple vulvovaginal candidiasis,Concept Entity,character
e7366,疣状皮肤结核,Concept Entity,character
e7367,厚壁菌门（Firmicutes）,Concept Entity,character
e7368,动物细胞,Concept Entity,character
e7369,高斌,Concept Entity,character
e7370,药草,Concept Entity,character
e7371,真菌界,Concept Entity,character
e7372,Dextran、Glucan,Concept Entity,character
e7373,近似圆锥体,Concept Entity,character
e7374,3类,Concept Entity,character
e7375,2018年埃博拉疫情,Concept Entity,character
e7376,前列腺炎,Concept Entity,character
e7377,微生物学（2012年化学工业出版社出版的图书）,Concept Entity,character
e7378,尿液混浊如乳汁，或泔水、豆浆；轻度为间歇性，中度为间歇性或持续性，重度为持续性，有乳糜凝块，体重减轻,Concept Entity,character
e7379,依他康唑,Concept Entity,character
e7380,教材,Concept Entity,character
e7381,30余种之多,Concept Entity,character
e7382,土壤,Concept Entity,character
e7383,bartholinitis,Concept Entity,character
e7384,Chlorobi,Concept Entity,character
e7385,Ultrapure,Concept Entity,character
e7386,脾脏、淋巴结、肾脏、肝脏、心脏等,Concept Entity,character
e7387,放线菌素D,Concept Entity,character
e7388,液体受热超过饱和温度,Concept Entity,character
e7389,1000-3282.0.2004-06-002,Concept Entity,character
e7390,国家免疫规划应用的疫苗,Concept Entity,character
e7391,二氢化镁,Concept Entity,character
e7392,Allium,Concept Entity,character
e7393,磷化氢,Concept Entity,character
e7394,斯科特·Z·本恩斯,Concept Entity,character
e7395,2015.5.23,Concept Entity,character
e7396,nasal,Concept Entity,character
e7397,蛇胆（蛇胆）,Concept Entity,character
e7398,2008年9月,Concept Entity,character
e7399,少数寄生于蜘蛛或蜈蚣,Concept Entity,character
e7400,盐酸地霉素，氧四环,Concept Entity,character
e7401,麻疹病毒,Concept Entity,character
e7402,《传染病防治法》,Concept Entity,character
e7403,正常（通常情况下）,Concept Entity,character
e7404,遗传、自身免疫反应、神经精神因素等,Concept Entity,character
e7405,250270人,Concept Entity,character
e7406,成,Concept Entity,character
e7407,疾病发展过程中的某一阶段,Concept Entity,character
e7408,呈紫色，呈红色,Concept Entity,character
e7409,仙台病毒,Concept Entity,character
e7410,表面抗原,Concept Entity,character
e7411,母体,Concept Entity,character
e7412,scabies,Concept Entity,character
e7413,225.1583,Concept Entity,character
e7414,无色结晶或白色颗粒状粉末,Concept Entity,character
e7415,生物反应,Concept Entity,character
e7416,慢病,Concept Entity,character
e7417,过敏反应,Concept Entity,character
e7418,发酵工业,Concept Entity,character
e7419,11β,Concept Entity,character
e7420,皮肤癣菌感染,Concept Entity,character
e7421,巨大,Concept Entity,character
e7422,1490℃,Concept Entity,character
e7423,基因沉默,Concept Entity,character
e7424,疯牛病病毒,Concept Entity,character
e7425,Dicer酶,Concept Entity,character
e7426,肺间质纤维化,Concept Entity,character
e7427,免疫耐受性、超敏反应、移植排斥,Concept Entity,character
e7428,aseptic,Concept Entity,character
e7429,生命活动而摄取和利用食物养料的生物学过程,Concept Entity,character
e7430,36125平方公里,Concept Entity,character
e7431,某些胞内寄生菌,Concept Entity,character
e7432,fèng,Concept Entity,character
e7433,化能合成细菌,Concept Entity,character
e7434,由水痘-带状疱疹病毒初次感染引起,Concept Entity,character
e7435,松露菌,Concept Entity,character
e7436,白蛋白和球蛋白,Concept Entity,character
e7437,一类进行不产氧光合作用的细菌,Concept Entity,character
e7438,C2H4O,Concept Entity,character
e7439,非特异性,Concept Entity,character
e7440,尚不明，可能经啮齿类的粪、尿和唾液排出，以气溶胶或颗粒被人体吸入,Concept Entity,character
e7441,scleroma,Concept Entity,character
e7442,硫化叶菌,Concept Entity,character
e7443,可广泛用于革兰氏阴性细菌的鉴定,Concept Entity,character
e7444,战国时期,Concept Entity,character
e7445,Xi,Concept Entity,character
e7446,厚壁菌门的一纲,Concept Entity,character
e7447,Tremella,Concept Entity,character
e7448,免疫球蛋白（Ig）融合蛋白,Concept Entity,character
e7449,抗菌剂,Concept Entity,character
e7450,冬虫夏草,Concept Entity,character
e7451,C6H5OH,Concept Entity,character
e7452,免疫抑制作用,Concept Entity,character
e7453,睾丸素,Concept Entity,character
e7454,2万多种,Concept Entity,character
e7455,分解葡萄糖等有机物，产生酒精等,Concept Entity,character
e7456,Micromonosporaceae,Concept Entity,character
e7457,Polyporus,Concept Entity,character
e7458,DLL,Concept Entity,character
e7459,性病,Concept Entity,character
e7460,transformation,Concept Entity,character
e7461,embry,Concept Entity,character
e7462,有无氧条件下适应生长代谢的细菌,Concept Entity,character
e7463,viruses,Concept Entity,character
e7464,一群病毒的总称,Concept Entity,character
e7465,真菌学,Concept Entity,character
e7466,军团菌科,Concept Entity,character
e7467,性活跃期、有月经的妇女,Concept Entity,character
e7468,具有免疫性,Concept Entity,character
e7469,丙酸钙盐；初油酸钙；,Concept Entity,character
e7470,裂殖,Concept Entity,character
e7471,菌类约有12万种,Concept Entity,character
e7472,耶尔森氏菌属,Concept Entity,character
e7473,长期使用免疫抑制剂或糖皮质激素等患者、白血病、艾滋病易患本病,Concept Entity,character
e7474,干酪、芝士、起司,Concept Entity,character
e7475,herpes genitalis,Concept Entity,character
e7476,沃森和克里克，富兰克林和维金斯,Concept Entity,character
e7477,细菌荚膜,Concept Entity,character
e7478,酵母浸膏,Concept Entity,character
e7479,WNV,Concept Entity,character
e7480,张辉（湖南省卫生计生综合监督局原局长）,Concept Entity,character
e7481,-112.2℃,Concept Entity,character
e7482,cataract,Concept Entity,character
e7483,粉孢子,Concept Entity,character
e7484,colitis,Concept Entity,character
e7485,黑木耳,Concept Entity,character
e7486,巴氏杆菌属,Concept Entity,character
e7487,在低氧下生长最好,Concept Entity,character
e7488,低于10的3次方，就结论为阴性,Concept Entity,character
e7489,哥本哈根大学,Concept Entity,character
e7490,免疫球蛋白A,Concept Entity,character
e7491,耳背,Concept Entity,character
e7492,一种免疫学技术,Concept Entity,character
e7493,植物病毒病,Concept Entity,character
e7494,食欲不振、恶心欲呕、黄疸、肝臭、出血、腹水、肺水肺、昏迷、紫癜等,Concept Entity,character
e7495,cDNA,Concept Entity,character
e7496,ubiquitination,Concept Entity,character
e7497,龈牙结合部堆积的牙菌斑及其中的有害物质长期作用于牙龈，引起炎症。,Concept Entity,character
e7498,至少37人,Concept Entity,character
e7499,上报防疫部门,Concept Entity,character
e7500,外科，内科,Concept Entity,character
e7501,加拿大,Concept Entity,character
e7502,chyluria,Concept Entity,character
e7503,Eosin,Concept Entity,character
e7504,传染病在人群中发生,Concept Entity,character
e7505,张树政,Concept Entity,character
e7506,菌体的一端或两端粗大（呈棒状）,Concept Entity,character
e7507,为细菌,Concept Entity,character
e7508,156.10,Concept Entity,character
e7509,木马病毒,Concept Entity,character
e7510,TMV,Concept Entity,character
e7511,非制剂：原料药,Concept Entity,character
e7512,龋病,Concept Entity,character
e7513,10043-92-2,Concept Entity,character
e7514,气荚膜梭菌,Concept Entity,character
e7515,水、土壤、植物和人体中,Concept Entity,character
e7516,急性胃肠炎,Concept Entity,character
e7517,脱氧剂,Concept Entity,character
e7518,建成了位居国内前列水平的菌类种质资源库,Concept Entity,character
e7519,Respiratory,Concept Entity,character
e7520,电子工业,Concept Entity,character
e7521,接触传播,Concept Entity,character
e7522,吸氧菌,Concept Entity,character
e7523,agaric,Concept Entity,character
e7524,胞壁酰二肽,Concept Entity,character
e7525,Antigenic,Concept Entity,character
e7526,424.98300,Concept Entity,character
e7527,non-gonococcal,Concept Entity,character
e7528,AIV,Concept Entity,character
e7529,无菌室,Concept Entity,character
e7530,需氧呼吸,Concept Entity,character
e7531,隔离（策略类游戏）,Concept Entity,character
e7532,简单的杀菌止痒作用,Concept Entity,character
e7533,223-795-8,Concept Entity,character
e7534,美国、英国和中国,Concept Entity,character
e7535,发热，疼痛，烦躁不安，休克等,Concept Entity,character
e7536,呋喃妥因,Concept Entity,character
e7537,昆虫痘病毒,Concept Entity,character
e7538,丧尸，恐怖，射击,Concept Entity,character
e7539,血红蛋白,Concept Entity,character
e7540,细菌、或真菌,Concept Entity,character
e7541,白带多，外阴及阴道灼热瘙痒，外因性排尿困难，外阴地图样红斑,Concept Entity,character
e7542,接种（微生物术语）,Concept Entity,character
e7543,Citrulline,Concept Entity,character
e7544,C3H6N2O2,Concept Entity,character
e7545,俞东征,Concept Entity,character
e7546,Procaine,Concept Entity,character
e7547,北京市,Concept Entity,character
e7548,肝巨噬细胞,Concept Entity,character
e7549,包皮炎，包皮阴茎头炎,Concept Entity,character
e7550,2-8°C,Concept Entity,character
e7551,四至六年,Concept Entity,character
e7552,诱导特异性的免疫应答,Concept Entity,character
e7553,蓝莓,Concept Entity,character
e7554,青壮年男性,Concept Entity,character
e7555,低热，乏力，咳嗽，咯血等,Concept Entity,character
e7556,203-632-7,Concept Entity,character
e7557,有机化学,Concept Entity,character
e7558,出现红色充实性丘疹、脓胞疮、四周红晕有炎症,Concept Entity,character
e7559,病毒学,Concept Entity,character
e7560,①HBsAg阳性；,Concept Entity,character
e7561,鞭毛纲,Concept Entity,character
e7562,减毒活疫苗,Concept Entity,character
e7563,1982年,Concept Entity,character
e7564,natural,Concept Entity,character
e7565,bacillus,Concept Entity,character
e7566,Avian,Concept Entity,character
e7567,灰色、白色、黑色,Concept Entity,character
e7568,由于后尿道炎、前列腺炎及精囊炎沿输精管逆行感染所致,Concept Entity,character
e7569,0mmHg,Concept Entity,character
e7570,维生素D,Concept Entity,character
e7571,生物素、辅酶R,Concept Entity,character
e7572,F≥20KHz,Concept Entity,character
e7573,HBV感染者,Concept Entity,character
e7574,吞噬作用,Concept Entity,character
e7575,无芽孢、周身鞭毛,Concept Entity,character
e7576,红痰、白痰、黄痰等,Concept Entity,character
e7577,Yersiniavan,Concept Entity,character
e7578,α-alanine,Concept Entity,character
e7579,有滋润而不腻滞,Concept Entity,character
e7580,神经氨酸苷酶,Concept Entity,character
e7581,接种环,Concept Entity,character
e7582,注射,Concept Entity,character
e7583,野生莓種,Concept Entity,character
e7584,1632年10月24日,Concept Entity,character
e7585,芽胞,Concept Entity,character
e7586,血液抗原,Concept Entity,character
e7587,Armadillo,Concept Entity,character
e7588,硫杆菌属,Concept Entity,character
e7589,R:26/27/28-33-50/53　S:1/2-13-28-45-60-61,Concept Entity,character
e7590,汉族,Concept Entity,character
e7591,伤寒病,Concept Entity,character
e7592,Coliform,Concept Entity,character
e7593,horizontal,Concept Entity,character
e7594,科学家,Concept Entity,character
e7595,鼻腔粘膜所分泌的黏稠液体,Concept Entity,character
e7596,沙门菌,Concept Entity,character
e7597,原本味,Concept Entity,character
