entity:ID,name,:LABEL
e6460,病发条件,Concept Entity
e6461,Natamycin,Concept Entity
e6462,双黄连口服液,Concept Entity
e6463,口腔菌群之一,Concept Entity
e6464,粘膜干燥，萎缩、结痂、出血,Concept Entity
e6465,3~6℃，防潮、避光、阴凉,Concept Entity
e6466,全身性的营养缺乏病,Concept Entity
e6467,肺，,Concept Entity
e6468,休克型肺炎,Concept Entity
e6469,菌环,Concept Entity
e6470,中文名,Concept Entity
e6471,清除汗垢油污、消除疲劳、舒筋活血、改善睡眠,Concept Entity
e6472,Priodontes,Concept Entity
e6473,185℉/85℃,Concept Entity
e6474,表征堆肥化的重要指标,Concept Entity
e6475,学龄前儿童,Concept Entity
e6476,R-S细胞，粒细胞,Concept Entity
e6477,用量过多会对人体肝脏产生危害，甚至致癌,Concept Entity
e6478,抗氧化、抗癌、着色等,Concept Entity
e6479,性接触，间接接触，母婴,Concept Entity
e6480,Ceftazidime,Concept Entity
e6481,聚合性痤疮,Concept Entity
e6482,乙型溶血性链球菌,Concept Entity
e6483,谷胱甘肽,Concept Entity
e6484,hybrid,Concept Entity
e6485,有病原体，传染性和流行性,Concept Entity
e6486,微溶于水，溶于乙醇，乙醚等,Concept Entity
e6487,外囊菌目,Concept Entity
e6488,甲种胎儿球蛋白,Concept Entity
e6489,白色结晶或结晶性粉末,Concept Entity
e6490,非细胞生物,Concept Entity
e6491,免疫抑制,Concept Entity
e6492,potassium,Concept Entity
e6493,抑制（或杀灭）微生物,Concept Entity
e6494,10043-01-3,Concept Entity
e6495,保持生长,Concept Entity
e6496,环保,Concept Entity
e6497,不同种属的哺乳动物有一定共性,Concept Entity
e6498,体外测定药物抑菌或杀菌能力试验,Concept Entity
e6499,102.09,Concept Entity
e6500,水霉,Concept Entity
e6501,丛梗孢目 Hyphomycetales,Concept Entity
e6502,Stroke-physiological,Concept Entity
e6503,使宿体特异性免疫力,Concept Entity
e6504,本品为黄色软膏,Concept Entity
e6505,可溶于水,Concept Entity
e6506,黄曲霉菌,Concept Entity
e6507,信息量较小等,Concept Entity
e6508,白细胞计数,Concept Entity
e6509,黑色、褐色、黄色或红色,Concept Entity
e6510,喷嚏（由鼻孔喷出并发出声音的现象）,Concept Entity
e6511,Lincomycin,Concept Entity
e6512,Extreme,Concept Entity
e6513,柔膜菌目,Concept Entity
e6514,法国微生物学家Maurice,Concept Entity
e6515,18-35岁,Concept Entity
e6516,121-123℃,Concept Entity
e6517,柔膜菌纲、枝原体目、丹毒丝菌科,Concept Entity
e6518,传染性支气管炎病毒,Concept Entity
e6519,Intravenous,Concept Entity
e6520,immunocompetent,Concept Entity
e6521,hormesis,Concept Entity
e6522,C17H18FN3O3,Concept Entity
e6523,病毒呈球形,Concept Entity
e6524,root,Concept Entity
e6525,兼性厌氧菌也称兼性好氧菌,Concept Entity
e6526,无性生殖,Concept Entity
e6527,鼠蚤传播,Concept Entity
e6528,伤寒玛丽,Concept Entity
e6529,地方性斑疹伤寒,Concept Entity
e6530,埃博拉病毒（EBV）引起,Concept Entity
e6531,免疫功能,Concept Entity
e6532,1833年,Concept Entity
e6533,蜜月性阴道炎,Concept Entity
e6534,60-70年代,Concept Entity
e6535,74.093g/mol,Concept Entity
e6536,发热，头痛，呕吐，脑膜刺激征,Concept Entity
e6537,结核杆菌感染感染,Concept Entity
e6538,抗毒素,Concept Entity
e6539,细菌性阴道炎,Concept Entity
e6540,growth,Concept Entity
e6541,负链RNA病毒,Concept Entity
e6542,进行微生物发酵,Concept Entity
e6543,以“滚环”方式复制,Concept Entity
e6544,益生菌,Concept Entity
e6545,特征为呼吸罗音、咳嗽、鼻流清液,Concept Entity
e6546,以淡黄至棕黄色粉剂为主,Concept Entity
e6547,霉菌性阴道炎,Concept Entity
e6548,362.46,Concept Entity
e6549,临床免疫学,Concept Entity
e6550,通常分为细菌门、黏菌门和真菌门,Concept Entity
e6551,研究嗜糖假单胞菌的代谢时发现,Concept Entity
e6552,放线菌病,Concept Entity
e6553,阴性选择,Concept Entity
e6554,蛋白质，硒,Concept Entity
e6555,耳鼻咽喉科,Concept Entity
e6556,salangid,Concept Entity
e6557,SA,Concept Entity
e6558,交配型,Concept Entity
e6559,hexane:,Concept Entity
e6560,微生物制剂,Concept Entity
e6561,阿莫西林,Concept Entity
e6562,固氮或才能有效地固氮,Concept Entity
e6563,wide-spectrum,Concept Entity
e6564,9012-76-4,Concept Entity
e6565,ISSN：,Concept Entity
e6566,细长,Concept Entity
e6567,70-200万单位,Concept Entity
e6568,Cefotaxime,Concept Entity
e6569,印度,Concept Entity
e6570,合理营养,Concept Entity
e6571,引发剂和促发剂，助致癌物,Concept Entity
e6572,犬瘟热,Concept Entity
e6573,transplant,Concept Entity
e6574,移植免疫,Concept Entity
e6575,构成生命的四大基本物质之一,Concept Entity
e6576,昆虫病毒,Concept Entity
e6577,解脂假丝酵母,Concept Entity
e6578,鼻、鼻窦、咽部的急性炎症，或因麻疹、流行性感冒等急性传染病引起咽后间隙内淋巴结化脓而引起,Concept Entity
e6579,大肠杆菌噬菌体,Concept Entity
e6580,4～8um,Concept Entity
e6581,壶菌纲，前丝壶菌纲，根肿菌纲,Concept Entity
e6582,口腔，鼻咽，肠道,Concept Entity
e6583,麦角甾醇;,Concept Entity
e6584,以酒精为燃料的加热工具,Concept Entity
e6585,大叶性肺炎,Concept Entity
e6586,无孔亚纲,Concept Entity
e6587,操纵子学说,Concept Entity
e6588,Enterococcus,Concept Entity
e6589,基因调控,Concept Entity
e6590,23.0,Concept Entity
e6591,科目名称,Concept Entity
e6592,我国朗格汉斯细胞功能研究奠基人,Concept Entity
e6593,enrichment,Concept Entity
e6594,化学试剂,Concept Entity
e6595,1977年,Concept Entity
e6596,NC膜,Concept Entity
e6597,2岁以内婴幼儿,Concept Entity
e6598,Mutation,Concept Entity
e6599,俄罗斯及我国东北森林地带,Concept Entity
e6600,CH3CH（NH2）COOH,Concept Entity
e6601,1956年日本熊本县水俣镇,Concept Entity
e6602,guolvmiejun,Concept Entity
e6603,1～14,Concept Entity
e6604,主要用于菌痢、肠炎、也可用于伤寒等,Concept Entity
e6605,http://www.who.int/,Concept Entity
e6606,结核病患者、肿瘤患者,Concept Entity
e6607,白喉抗毒素,Concept Entity
e6608,35607-66-0,Concept Entity
e6609,75ug/支，150ug/支,Concept Entity
e6610,啤酒酵母（中药）,Concept Entity
e6611,venereal disease,Concept Entity
e6612,细菌，真菌，病毒，衣原体，支原体,Concept Entity
e6613,基因工程菌,Concept Entity
e6614,多孔菌目Polyporales,Concept Entity
e6615,b型流感嗜血杆菌结合疫苗,Concept Entity
e6616,工学或理学学士,Concept Entity
e6617,孕妇禁用,Concept Entity
e6618,甲烷菌,Concept Entity
e6619,不完全抗原,Concept Entity
e6620,acneconglobata,Concept Entity
e6621,体液免疫反应,Concept Entity
e6622,爱尔兰蒂龙郡库克斯敦,Concept Entity
e6623,Burkholderiale,Concept Entity
e6624,免疫调节,Concept Entity
e6625,原位杂交技术,Concept Entity
e6626,细胞内颗粒分布正常,Concept Entity
e6627,检测水样中大肠细菌群的方法,Concept Entity
e6628,热原质,Concept Entity
e6629,Basal,Concept Entity
e6630,顶复门,Concept Entity
e6631,靠无机营养生活和繁殖,Concept Entity
e6632,天然宿主,Concept Entity
e6633,Mutavore,Concept Entity
e6634,周期长，准确性差，灵敏度低,Concept Entity
e6635,气管、支气管、肺,Concept Entity
e6636,女性,Concept Entity
e6637,婴幼儿、学龄前儿童,Concept Entity
e6638,龋齿,Concept Entity
e6639,内共生,Concept Entity
e6640,猪传染性胃肠炎病毒,Concept Entity
e6641,黄霉素,Concept Entity
e6642,200-481-9,Concept Entity
e6643,眼,Concept Entity
e6644,bronchopneumonia,Concept Entity
e6645,袁丽红,Concept Entity
e6646,148-150ºC,Concept Entity
e6647,放线菌属,Concept Entity
e6648,无性孢子,Concept Entity
e6649,当归属,Concept Entity
e6650,病毒抗原发生变异现象,Concept Entity
e6651,宿主（自然生物）,Concept Entity
e6652,54-85-3,Concept Entity
e6653,免疫学的分支学科,Concept Entity
e6654,鹅掌风,Concept Entity
e6655,克林霉素,Concept Entity
e6656,作为光合作用的捕光色素复合,Concept Entity
e6657,整肠生（地衣芽孢杆菌胶囊）,Concept Entity
e6658,生物产业,Concept Entity
e6659,40岁以上人群,Concept Entity
e6660,细菌病毒,Concept Entity
e6661,三噁烷，三氧杂环己烷,Concept Entity
e6662,Infusion,Concept Entity
e6663,隐蔽性、欺骗性等,Concept Entity
e6664,咽、结膜,Concept Entity
e6665,是,Concept Entity
e6666,啮齿目,Concept Entity
e6667,功能性食品（具有特定营养保健功能的食品）,Concept Entity
e6668,细胞壁含有大量脂质,Concept Entity
e6669,herb,Concept Entity
e6670,xue,Concept Entity
e6671,2019年麻疹疫情,Concept Entity
e6672,Chrysiogenetes,Concept Entity
e6673,每支装10ml,Concept Entity
e6674,使其蛋白质变性失去正常功能死亡,Concept Entity
e6675,环境科学,Concept Entity
e6676,1950年提出,Concept Entity
e6677,Live,Concept Entity
e6678,子囊菌亚门,Concept Entity
e6679,煎服，5-15g。也可入丸、散,Concept Entity
e6680,能定向摆动,Concept Entity
e6681,冷冻外科,Concept Entity
e6682,n20/D,Concept Entity
e6683,革兰氏阳性球菌,Concept Entity
e6684,Glutaredoxin，简称为GRX,Concept Entity
e6685,Immunosuppressant,Concept Entity
e6686,在手术前30分钟内或麻醉开始时静注,Concept Entity
e6687,冷球蛋白血症,Concept Entity
e6688,生活在土壤中细菌、放线菌、藻类,Concept Entity
e6689,由炎症、感染、退化、创伤或其他因素引起,Concept Entity
e6690,抗病毒口服液,Concept Entity
e6691,竹荪（鬼笔科竹荪属菌类）,Concept Entity
e6692,短乳杆菌,Concept Entity
e6693,中蜱传脑炎病毒感染,Concept Entity
e6694,呼吸道飞沫、直接接触,Concept Entity
e6695,keratitis,Concept Entity
e6696,毒菌,Concept Entity
e6697,Yu,Concept Entity
e6698,对老鼠的致死量是0.1mg/kg,Concept Entity
e6699,肺炎支原体引起肺炎，人型支原体、解脲支原体和生殖器支原体主要导致泌尿生殖道感染,Concept Entity
e6700,需氧菌和厌氧菌协同作用所致,Concept Entity
e6701,5－羟色胺、蛙皮素、降钙素等,Concept Entity
e6702,malaria,Concept Entity
e6703,蛋白质工程（概念）,Concept Entity
e6704,遗传性,Concept Entity
e6705,vulvitis,Concept Entity
e6706,高等动物、植物、微生物界,Concept Entity
e6707,乙肝病毒的脱氧核糖核酸,Concept Entity
e6708,发现青霉素,Concept Entity
e6709,花、果、蜜蜂、酒、棕榈酒,Concept Entity
e6710,微生物检验中常用的生化反应之一,Concept Entity
e6711,翻滚螺菌,Concept Entity
e6712,间歇热型及头部、关节、骨骼和肌肉等的剧痛,Concept Entity
e6713,慢性附睾炎,Concept Entity
e6714,感染性心内膜炎,Concept Entity
e6715,发热寒战、恶心呕吐、腰痛，尿频尿急尿痛等,Concept Entity
e6716,药敏试验,Concept Entity
e6717,trauma,Concept Entity
e6718,CH3Br,Concept Entity
e6719,Anti-Oxidant,Concept Entity
e6720,原核细胞型微生物,Concept Entity
e6721,病毒载体，质粒载体，噬菌体载体,Concept Entity
e6722,溶血性链球菌,Concept Entity
e6723,具有固氮作用,Concept Entity
e6724,中老年女性,Concept Entity
e6725,慢性感染、潜伏感染,Concept Entity
e6726,外感时邪疫毒、饮食不洁,Concept Entity
e6727,促进正常细胞生长增殖分化和发育,Concept Entity
e6728,抗病毒,Concept Entity
e6729,茯苓（中药）,Concept Entity
e6730,超纯水,Concept Entity
e6731,西医药物,Concept Entity
e6732,50岁以下男性,Concept Entity
e6733,伤寒杆菌凝集试验,Concept Entity
e6734,2.5%-5%,Concept Entity
e6735,长期大量饮酒,Concept Entity
e6736,高压氧舱,Concept Entity
e6737,担子菌纲,Concept Entity
e6738,革兰氏染色阴性,Concept Entity
e6739,Gene-based,Concept Entity
e6740,salicylates,Concept Entity
e6741,包谷、包芦、玉茭、苞米、棒子、粟米、玉蜀黍、玉茭、玉麦、芦黍,Concept Entity
e6742,immunogenicity,Concept Entity
e6743,犰狳（哺乳动物）,Concept Entity
e6744,复制型,Concept Entity
e6745,枯草芽孢杆菌,Concept Entity
e6746,1.0～3.0μm,Concept Entity
e6747,生殖器念珠菌病,Concept Entity
e6748,各类肝炎导致胆红素代谢和排泄障碍所致的,Concept Entity
e6749,alpha,Concept Entity
e6750,子囊菌类产生子囊的子实体,Concept Entity
e6751,甲状旁腺激素,Concept Entity
e6752,560℃,Concept Entity
e6753,Tracheal,Concept Entity
e6754,蛋白酶,Concept Entity
e6755,中山大学、美国明尼苏达大学,Concept Entity
e6756,癌症，恶性肿瘤,Concept Entity
e6757,芽孢杆菌,Concept Entity
e6758,生物学的分支学科之一,Concept Entity
e6759,Swine,Concept Entity
e6760,异养（寄生）,Concept Entity
e6761,严格掌握药物的抗菌谱及适应症,Concept Entity
e6762,ectomycorrhiza,Concept Entity
e6763,白内障,Concept Entity
e6764,所有人群均可食用奶酪,Concept Entity
e6765,舌,Concept Entity
e6766,TAV杀毒引擎,Concept Entity
e6767,青霉素（对其过敏者可用红霉素）,Concept Entity
e6768,角霉科、虫囊菌科和多精虫囊菌科,Concept Entity
e6769,因人而异,Concept Entity
e6770,作用于,Concept Entity
e6771,太岁（肉灵芝）,Concept Entity
e6772,342.15,Concept Entity
e6773,Phosphine,Concept Entity
e6774,溶原性细菌,Concept Entity
e6775,医源性传播,Concept Entity
e6776,恙虫病立克次体,Concept Entity
e6777,疟疾,Concept Entity
e6778,以免疫球蛋白为主,Concept Entity
e6779,Laser,Concept Entity
e6780,抑制细胞,Concept Entity
e6781,辅酶Q,Concept Entity
e6782,荧光偏振免疫分析,Concept Entity
e6783,有助于减肥、预防糖尿病、动脉粥样硬化,Concept Entity
e6784,厌氧菌,Concept Entity
e6785,可经飞沫和直接接触传播,Concept Entity
e6786,blastospore,Concept Entity
e6787,呋喃坦丁，呋喃坦啶,Concept Entity
e6788,电脑病毒,Concept Entity
e6789,是否符合卫生要求,Concept Entity
e6790,原噬菌体的,Concept Entity
e6791,厌氧工作站,Concept Entity
e6792,1976年12月9日,Concept Entity
e6793,白细胞介素-2,Concept Entity
e6794,壳二糖,Concept Entity
e6795,7782-99-2,Concept Entity
e6796,无人机（无人驾驶飞机）,Concept Entity
e6797,虾青素,Concept Entity
e6798,女性生殖道感染具有患病率高,Concept Entity
e6799,主要治疗微小病原体等引起的感染,Concept Entity
e6800,淋巴毒素,Concept Entity
e6801,慢性咳嗽,Concept Entity
e6802,感染、外伤、肿瘤等,Concept Entity
e6803,免疫应答,Concept Entity
e6804,半致死量,Concept Entity
e6805,接合孢子,Concept Entity
e6806,人体需要,Concept Entity
e6807,一般红晕平均直径在5.0厘米以上,Concept Entity
e6808,lysogeny,Concept Entity
e6809,青霉素（药品）,Concept Entity
e6810,怀孕满28周,Concept Entity
e6811,维生素B13,Concept Entity
e6812,医用培养箱,Concept Entity
e6813,丝氨酸,Concept Entity
e6814,cls（CLS）,Concept Entity
e6815,oralcandidiasis,Concept Entity
e6816,手术科护士,Concept Entity
e6817,warts,Concept Entity
e6818,一种蛋白质生物合成抑制剂,Concept Entity
e6819,15630-89-4,Concept Entity
e6820,一般反应,Concept Entity
e6821,白锈科,Concept Entity
e6822,细菌性疾病,Concept Entity
e6823,硫酸盐还原菌,Concept Entity
e6824,确认了病毒只有一种核酸,Concept Entity
e6825,河歪、歪儿、河蛤蜊、鸟贝、嘎啦、瓦夸、背角无齿蚌、蚌壳,Concept Entity
e6826,沿一个平面,Concept Entity
e6827,敏感菌所致的泌尿系统感染,Concept Entity
e6828,206-147-9,Concept Entity
e6829,厌氧消化,Concept Entity
e6830,郭霍（Robert,Concept Entity
e6831,呼吸道、消化道、泌尿生殖道、皮肤伤口、血液、母婴等,Concept Entity
e6832,无毒副作用,Concept Entity
e6833,可能引起肝窦的血流障碍,Concept Entity
e6834,支持孢子囊,Concept Entity
e6835,判断乙肝病毒有无复制,Concept Entity
e6836,磷脂酰丝氨酸,Concept Entity
e6837,1940年8月,Concept Entity
e6838,黄色粉末，无臭，初无味后微苦,Concept Entity
e6839,有计划地进行预防接种,Concept Entity
e6840,碳循环重要一环等,Concept Entity
e6841,会厌失灵,Concept Entity
e6842,营养菌丝,Concept Entity
e6843,又称活苗,Concept Entity
e6844,micromonospora,Concept Entity
e6845,灵杆菌,Concept Entity
e6846,青霉素及其衍生等,Concept Entity
e6847,血红铆钉菇,Concept Entity
e6848,白细胞,Concept Entity
e6849,急性传染病,Concept Entity
e6850,M13噬菌体,Concept Entity
e6851,fruiting,Concept Entity
e6852,煮沸消毒法,Concept Entity
e6853,甲哌利福霉素、力复平、利米定,Concept Entity
e6854,硝化作用,Concept Entity
e6855,致病微生物,Concept Entity
e6856,包括微量元素）、水、维生素,Concept Entity
e6857,MTT法,Concept Entity
e6858,细菌的乳糖,Concept Entity
e6859,themophiles,Concept Entity
e6860,538-71-6,Concept Entity
e6861,产生多种抗生素,Concept Entity
e6862,甲型H1N1、H5N1、H7N9,Concept Entity
e6863,李斯特菌,Concept Entity
e6864,哺乳类动物,Concept Entity
e6865,8月龄以上，麻疹、腮腺炎和风疹易感婴幼儿,Concept Entity
e6866,以无机氮化物作为氮源,Concept Entity
e6867,190万（2017年）,Concept Entity
e6868,引发腹泻等肠道疾病,Concept Entity
e6869,中和抗体,Concept Entity
e6870,静脉输注,Concept Entity
e6871,黑曲霉,Concept Entity
e6872,“MICA”基因,Concept Entity
e6873,亚洲虎蚊、花斑蚊、花蚊子,Concept Entity
e6874,髂骨、腰椎和骶骨邻近关节边缘部,Concept Entity
e6875,Iron,Concept Entity
e6876,患眼异物感、烧灼感、眼睑沉重、分泌物增多,Concept Entity
e6877,多孔菌科,Concept Entity
e6878,340～375℃,Concept Entity
e6879,peritonitis,Concept Entity
e6880,inclusion,Concept Entity
e6881,枯草杆菌,Concept Entity
e6882,有机物,Concept Entity
e6883,本身结构疏松,Concept Entity
e6884,森林，灌木丛，草原，半荒漠地带,Concept Entity
e6885,生物防治,Concept Entity
e6886,1890年,Concept Entity
e6887,淋巴系统,Concept Entity
e6888,靠右驾驶,Concept Entity
e6889,TMV、CMV、PVY,Concept Entity
e6890,Lipopolysaccharides，LPS,Concept Entity
e6891,杀菌,Concept Entity
e6892,注意孩孩排尿等,Concept Entity
e6893,隐性感染者及慢性患者粪便中,Concept Entity
e6894,以吸血为生,Concept Entity
e6895,A组有23型病毒，B组有6型病毒,Concept Entity
e6896,具有抗体活性的球蛋白,Concept Entity
e6897,泪囊炎,Concept Entity
e6898,Pulmonary,Concept Entity
e6899,Retropharyngeal,Concept Entity
e6900,zào xiě,Concept Entity
e6901,0.25-1.7微米,Concept Entity
e6902,微球菌属,Concept Entity
e6903,anaerobicbacteria,Concept Entity
e6904,muramic,Concept Entity
e6905,recombination,Concept Entity
e6906,乙肝病毒感染检测血清标志物,Concept Entity
e6907,C12H10-xClx,Concept Entity
e6908,茯苓属,Concept Entity
e6909,利用微生物直接作为农药,Concept Entity
e6910,31.5%,Concept Entity
e6911,前酚氧化酶级联反应,Concept Entity
e6912,传染性淋巴细胞增多症,Concept Entity
e6913,黑粉菌目,Concept Entity
e6914,畏寒、发热、全身肌肉痛、恶心、呕吐、腹泻等,Concept Entity
e6915,扁桃腺,Concept Entity
e6916,Domiphen,Concept Entity
e6917,Chloramphenicol,Concept Entity
e6918,保存于25°C以下,Concept Entity
e6919,约翰·斯诺在伦敦霍乱中的工作,Concept Entity
e6920,cryptosporidiosis,Concept Entity
e6921,外源性超抗原,Concept Entity
e6922,双滴虫目,Concept Entity
e6923,嗜水气单胞菌,Concept Entity
e6924,过碳酸钠,Concept Entity
e6925,棉萎灵,Concept Entity
e6926,琼脂、石花菜、大菜。,Concept Entity
e6927,121℃~123℃（闭杯）250 °F,Concept Entity
e6928,风湿热,Concept Entity
e6929,犬结核病,Concept Entity
e6930,30～60岁人群,Concept Entity
e6931,1967年,Concept Entity
e6932,致敏原,Concept Entity
e6933,马尔堡病毒，埃博拉病毒,Concept Entity
e6934,降到0℃以下,Concept Entity
e6935,内共生学说,Concept Entity
e6936,蓝藻色素；螺旋藻蓝色素等,Concept Entity
e6937,空气、接触、病犬分泌物/排泄物…,Concept Entity
e6938,Aspergillus,Concept Entity
e6939,自然发光反应,Concept Entity
e6940,盐酸吗啉胍，ABOB,Concept Entity
e6941,2017年5月12日,Concept Entity
e6942,肥胖者,Concept Entity
e6943,补体活化途径,Concept Entity
e6944,只要提取基因组DNA,Concept Entity
e6945,5-15×0.1-0.2um,Concept Entity
e6946,207.66,Concept Entity
e6947,98.999,Concept Entity
e6948,疟原虫科,Concept Entity
e6949,Beer,Concept Entity
e6950,大肠菌群数,Concept Entity
e6951,青霉属,Concept Entity
e6952,粉孢属,Concept Entity
e6953,初生仔猪,Concept Entity
e6954,吸附、注入、复制等,Concept Entity
e6955,Leptospira,Concept Entity
e6956,生林地、草地、田野、公园、道旁等，广泛分布于整个北温带,Concept Entity
e6957,治疗性疫苗,Concept Entity
e6958,局部组织,Concept Entity
e6959,3次以上,Concept Entity
e6960,白色念珠菌性阴道炎,Concept Entity
e6961,儿科，感染科,Concept Entity
e6962,腹痛，腹泻，发热，贫血，瘙痒等,Concept Entity
e6963,醛糖的伯醇基被氧化为羧基的产物,Concept Entity
e6964,转录-翻译-译后加工,Concept Entity
e6965,毒性最强的天然物质之一,Concept Entity
e6966,人体机能,Concept Entity
e6967,整齐排列成栅状,Concept Entity
e6968,β-1，6糖苷键相联,Concept Entity
e6969,我国黑龙江伊春，北美、欧洲、俄罗斯,Concept Entity
e6970,L．casei,Concept Entity
e6971,skin,Concept Entity
e6972,Monascus,Concept Entity
e6973,密切，分有害和有益两类,Concept Entity
e6974,精神紧张、过度疲劳、酗酒、辛辣食物等引起,Concept Entity
e6975,极端嗜热菌,Concept Entity
e6976,器皿清洗、光刻掩模版制备等,Concept Entity
e6977,肿瘤免疫治疗,Concept Entity
e6978,Journal,Concept Entity
e6979,双氯苯双胍己烷,Concept Entity
e6980,是有性生殖产生接合孢子,Concept Entity
e6981,生物遗传和变异,Concept Entity
e6982,单个、成双、链状排列、长短不一,Concept Entity
e6983,广布于土壤、腐败植物、食品、人和其他哺乳动物的肠道内,Concept Entity
e6984,1885年,Concept Entity
e6985,1973年,Concept Entity
e6986,泉古菌门(Crenarchaeota),Concept Entity
e6987,25－28微米,Concept Entity
e6988,缺血、缺氧性等疾病的抢救和治疗,Concept Entity
e6989,Cornocentin;,Concept Entity
e6990,Beckwith博士为首的研究小组,Concept Entity
e6991,Gram-negative,Concept Entity
e6992,肺部疾病,Concept Entity
e6993,福州,Concept Entity
e6994,中国福建，贵州、云南和四川、朝鲜、韩国等地区,Concept Entity
e6995,Internal,Concept Entity
e6996,致病性强,Concept Entity
e6997,单个细胞,Concept Entity
e6998,消化道呼吸道、皮肤损伤和眼结膜,Concept Entity
e6999,详见说明书,Concept Entity
e7000,反硝化,Concept Entity
e7001,葛兰素,Concept Entity
e7002,生存、模拟经营、枪战等,Concept Entity
e7003,空气过滤,Concept Entity
e7004,干酵母、食母生。,Concept Entity
e7005,弯曲菌属,Concept Entity
e7006,Rh血型系统，其中含有6种抗原,Concept Entity
e7007,978-7-122-12258-2,Concept Entity
e7008,激活,Concept Entity
e7009,革兰氏阴性杆菌,Concept Entity
e7010,甲状腺双侧对称性、弥漫性肿大，隐痛；乏力,Concept Entity
e7011,由伤寒沙门菌引起,Concept Entity
e7012,电子邮件病毒,Concept Entity
e7013,生物危害,Concept Entity
e7014,生物固氮、非生物固氮,Concept Entity
e7015,lymphoid,Concept Entity
e7016,保证了人体生命活动的正常进行,Concept Entity
e7017,相似的小结构域组成的多肽分子,Concept Entity
e7018,张仲景,Concept Entity
e7019,Sabouraud medium,Concept Entity
e7020,头孢噻肟,Concept Entity
e7021,竹荪(zhu,Concept Entity
e7022,新生儿，婴儿,Concept Entity
e7023,Huà,Concept Entity
e7024,沼气发酵,Concept Entity
e7025,对氨基苯甲酰基2,Concept Entity
e7026,舌苔,Concept Entity
e7027,易容于水,Concept Entity
e7028,厌氧,Concept Entity
e7029,上臂外侧三角肌肌内注射,Concept Entity
e7030,增强免疫力、提升智力,Concept Entity
e7031,正黏液病毒科（Orthomyxoviridae）,Concept Entity
e7032,bacillary,Concept Entity
e7033,黄豆，纳豆菌,Concept Entity
e7034,盘尼西林、青霉素钠、苄青霉素钠,Concept Entity
e7035,传染病报告卡,Concept Entity
e7036,基内菌丝、基质菌丝、一级菌丝,Concept Entity
e7037,菌索,Concept Entity
e7038,奈瑟菌科,Concept Entity
e7039,50,Concept Entity
e7040,λ噬菌体DNA基因复制等,Concept Entity
e7041,cytochrome,Concept Entity
e7042,腔口,Concept Entity
e7043,Vyrus,Concept Entity
e7044,self-replication,Concept Entity
e7045,甲烷叶菌属,Concept Entity
e7046,植物病理学,Concept Entity
e7047,莎草科,Concept Entity
e7048,（inoculate/vaccinate）,Concept Entity
e7049,蜂窝组织炎,Concept Entity
e7050,酵素菌,Concept Entity
e7051,毒理学,Concept Entity
e7052,Resistibility,Concept Entity
e7053,西尼罗热,Concept Entity
e7054,青少年,Concept Entity
e7055,被欧洲人誉为「餐桌上的钻石」,Concept Entity
e7056,军团菌肺炎,Concept Entity
e7057,法国微生物学家巴斯德,Concept Entity
e7058,水浴锅,Concept Entity
e7059,分类学,Concept Entity
e7060,常用的灭菌方法,Concept Entity
e7061,ureaplasmaurealyticum,Concept Entity
e7062,药物过敏反应,Concept Entity
e7063,C7H5NaO2,Concept Entity
e7064,第二生化武器研究所,Concept Entity
e7065,无损于体内的成虫,Concept Entity
e7066,epididymitis,Concept Entity
e7067,北极至热带的多林地带,Concept Entity
e7068,Chytridiomycota,Concept Entity
e7069,74610-55-2,Concept Entity
e7070,局部红斑、水肿、疼痛,Concept Entity
e7071,寒战和高热，肝区疼痛，乏力、食欲减退、恶心和呕吐等,Concept Entity
e7072,pathogenic,Concept Entity
e7073,普通型适合细胞和组织的悬浮培养,Concept Entity
e7074,精神心理科,Concept Entity
e7075,甘、淡、平、无毒,Concept Entity
e7076,台州路桥机场,Concept Entity
e7077,肿瘤免疫,Concept Entity
e7078,牙龈炎,Concept Entity
e7079,木材腐朽的大型真菌都属于此纲,Concept Entity
e7080,Deficiency,Concept Entity
e7081,肝脏疾病,Concept Entity
e7082,佳能、夏普、索尼、JVC,Concept Entity
e7083,哺乳动物IgG的Fc段结合,Concept Entity
e7084,火绒草亚组,Concept Entity
e7085,《隋书·经籍志》,Concept Entity
e7086,面部T区呈油性，其余部位呈干性,Concept Entity
e7087,呈白色结晶状,Concept Entity
e7088,梗阻、细菌感染等所致,Concept Entity
e7089,转基因食物,Concept Entity
e7090,二聚体等,Concept Entity
e7091,vertical,Concept Entity
e7092,TP,Concept Entity
e7093,病毒基因组,Concept Entity
e7094,人，动物,Concept Entity
e7095,增强人体免疫功能,Concept Entity
e7096,细菌性食物中毒,Concept Entity
e7097,一种防御机制,Concept Entity
e7098,T细胞亚群,Concept Entity
e7099,抗原呈递细胞,Concept Entity
e7100,粪便污染土壤，经伤口感染,Concept Entity
e7101,adverse,Concept Entity
e7102,德克斯氏菌属,Concept Entity
e7103,88.11,Concept Entity
e7104,感染能力低下，易反复发生严重感染、临床表现和病理变化多种多样,Concept Entity
e7105,长杆状，丝状,Concept Entity
e7106,鱼类成熟精子,Concept Entity
e7107,发热、盆腔区疼痛、白带多、月经多、痛经等,Concept Entity
e7108,效价,Concept Entity
e7109,以完整的病原体作为抗原,Concept Entity
e7110,多克隆抗体,Concept Entity
e7111,肠炎、肾盂肾炎、肛周肿瘤,Concept Entity
e7112,生物产生的直接或者间接危害,Concept Entity
e7113,链球菌感染,Concept Entity
